uwind_sbgl,vwind_sbgl,uwind_sbrj,vwind_sbrj,uwind_niteroi,vwind_niteroi
-3.1299999,1.16,-4.15,1.3,-2.99,1.23
-2.73,0.51,-3.9099998,0.37,-2.9199998,0.44
-1.9799999,0.44,-3.1699998,0.32,-2.1399999,0.41
-1.91,0.76,-3.12,0.82,-2.06,0.65
-1.8499999,0.22,-3.03,0.13,-1.89,0.08
-1.5,-0.71999997,-2.58,-1.06,-1.51,-0.84
-0.53999996,-0.71999997,-1.51,-1.0699999,-0.64,-0.66999996
-0.17,-0.19,-0.76,-0.14999999,-0.42999998,-0.17
-0.17,-0.14,-0.79999995,-0.19999999,-0.63,-0.099999994
0.13,-0.17,-0.56,-0.35,-0.35999998,-0.21
0.03,-0.29999998,-0.35999998,-0.38,0.089999996,-0.28
-0.32,-0.52,-0.66999996,-0.51,-0.26999998,-0.55
-0.42,-0.65,-1.01,-0.74,-0.63,-0.74
-0.24,-1.0799999,-0.59999996,-1.4599999,-0.35,-1.11
-0.35999998,-0.45999998,-0.77,-0.56,-0.53,-0.63
0.12,-0.45,-0.45999998,-0.55,-0.13,-0.35
-0.59,-0.61,-1.17,-0.63,-0.55,-0.55
-0.74,-0.88,-1.28,-0.82,-0.7,-0.65
-0.9,-0.19,-1.5699999,0.03,-0.75,-0.049999997
-1.74,0.53999996,-2.45,0.58,-1.56,0.53
-2.44,0.75,-3.1999998,0.77,-2.1499999,0.59
-1.76,1.28,-2.7,1.3399999,-1.78,0.90999997
-1.4,1.54,-2.35,1.54,-1.6999999,1.1
-0.66999996,1.39,-1.53,1.56,-1.29,0.85999995
-0.32,0.84999996,-1.0,0.62,-0.96,0.37
0.78,0.90999997,0.89,0.97999996,0.76,0.84999996
0.53999996,-0.04,0.96999997,0.07,0.71,-0.17
0.83,-0.01,1.52,0.04,0.71,-0.17
0.95,-0.099999994,1.76,-0.02,0.91999996,-0.24
0.90999997,-0.19999999,1.79,-0.12,0.82,-0.24
0.69,-0.22,1.5899999,-0.16,0.65,-0.25
0.55,-0.21,1.39,-0.11,0.57,-0.21
0.74,-0.22999999,1.5899999,-0.11,0.76,-0.26
0.78,-0.049999997,1.68,0.049999997,0.75,-0.08
0.63,0.0,1.52,0.22,0.62,-0.02
0.53999996,-0.02,1.4,0.39,0.5,-0.04
0.42999998,-0.12,1.24,0.48999998,0.37,-0.13
1.04,-0.72999996,1.68,-0.19,0.91999996,-0.63
0.96,-0.7,1.53,-0.22,0.96999997,-0.52
1.09,-0.17999999,1.63,0.32999998,1.0799999,0.03
1.24,0.44,1.8199999,1.05,1.0799999,0.52
0.89,0.61,1.3199999,1.36,0.90999997,0.9
0.11,1.8399999,0.32,2.52,0.21,1.8299999
-0.11,2.03,-0.03,2.74,-0.11,1.9699999
-0.37,2.45,-0.45,3.1899998,-0.32999998,2.2
-0.95,3.3799999,-1.06,3.97,-0.97999996,2.97
-1.3299999,3.49,-1.41,3.8799999,-1.3299999,2.98
-1.55,3.05,-1.64,3.1899998,-1.53,2.54
-1.5699999,2.08,-1.8,2.31,-1.7099999,1.73
-1.67,0.65999997,-2.4199998,0.53,-1.8399999,0.45
-1.4,0.17999999,-2.26,-0.07,-1.66,0.06
-1.13,0.14,-1.9599999,-0.16,-1.43,0.049999997
-0.59999996,0.26,-1.3,0.06,-0.94,0.26
-0.26999998,0.13,-0.94,0.02,-0.61,0.17999999
-0.03,-0.12,-0.61,-0.26999998,-0.24,-0.08
0.08,-0.19,-0.35,-0.35999998,-0.08,-0.14999999
0.16,-0.26999998,-0.099999994,-0.47,0.03,-0.22
0.25,-0.29999998,0.14999999,-0.5,0.17999999,-0.26
0.19,-0.31,0.16,-0.38,0.14,-0.26
0.13,-0.32,0.08,-0.28,0.08,-0.26
0.04,-0.35999998,-0.099999994,-0.22,-0.02,-0.29
-0.62,-0.31,-1.16,0.22999999,-0.76,-0.19
-0.90999997,-0.76,-1.5699999,-0.5,-1.03,-0.59999996
-1.04,-1.37,-1.74,-1.24,-1.05,-1.13
-0.97999996,-1.93,-1.64,-1.91,-0.96,-1.5999999
-0.79999995,-2.46,-1.43,-2.35,-0.87,-2.1399999
-0.48,-2.76,-1.12,-2.58,-0.59999996,-2.34
0.089999996,-2.8799999,-0.47,-2.6399999,-0.14,-2.4199998
-0.06,-2.35,-0.53999996,-2.19,-0.29,-1.99
-0.85999995,-1.15,-1.4399999,-1.03,-1.16,-0.94
-1.23,-1.61,-2.23,-1.36,-1.78,-1.27
-1.9399999,-1.56,-2.6499999,-1.92,-1.66,-1.4399999
-2.3899999,-1.4699999,-3.06,-1.8399999,-2.34,-1.42
-1.27,-1.3199999,-1.8399999,-1.79,-1.3399999,-1.42
-0.74,-0.9,-1.31,-1.3,-0.79999995,-1.0
-0.38,-0.87,-0.82,-1.11,-0.5,-0.94
-0.32,-0.63,-0.77,-0.74,-0.44,-0.62
-0.35999998,-0.59999996,-0.83,-0.57,-0.59,-0.57
-0.47,-0.89,-1.05,-0.94,-0.78,-0.91999996
-0.12,-0.88,-0.64,-0.96999997,-0.38,-0.94
0.06,-0.85999995,-0.29999998,-0.90999997,-0.06,-0.79999995
0.049999997,-1.15,-0.22,-1.18,-0.049999997,-0.97999996
0.099999994,-1.0699999,-0.099999994,-1.0699999,-0.049999997,-0.93
0.24,-1.02,0.16,-0.90999997,0.03,-0.94
0.45,-0.9,0.47,-0.83,0.19999999,-0.89
1.04,-2.31,1.28,-2.48,0.52,-1.9599999
0.85999995,-2.3899999,0.97999996,-2.69,0.48,-1.88
0.90999997,-2.45,0.98999995,-2.8,0.61,-2.01
1.3299999,-2.6299999,1.52,-3.03,1.06,-2.25
1.8,-2.31,2.09,-2.6,1.64,-2.07
2.03,-1.8,2.35,-1.87,1.99,-1.56
1.9399999,-0.7,2.44,-0.79999995,2.03,-0.53999996
1.93,1.8499999,2.7,2.23,1.86,1.53
2.6599998,3.24,3.76,3.85,2.3899999,3.08
1.7099999,2.58,2.71,3.35,1.5799999,2.52
1.37,1.5899999,2.51,2.1399999,1.53,1.51
1.61,0.9,2.81,1.13,1.37,0.66999996
0.71,0.59999996,1.66,0.58,0.78999996,0.59999996
0.58,0.049999997,1.4699999,-0.099999994,0.78,-0.03
1.03,-0.17999999,1.9799999,-0.45,1.1999999,-0.14
0.87,-0.17999999,1.87,-0.38,0.93,-0.17
0.29,0.01,1.15,-0.07,0.51,-0.01
0.84999996,0.29,1.79,0.26,1.09,0.45
1.3199999,0.51,2.28,0.53,1.4499999,0.65
1.5999999,0.55,2.53,0.64,1.73,0.72999996
1.4699999,0.58,2.36,0.71999997,1.8,0.69
1.49,0.44,2.37,0.57,1.86,0.45999998
1.93,0.32,2.86,0.56,2.23,0.32
2.51,0.35999998,3.4299998,1.02,2.6499999,0.41
2.54,0.79999995,3.3899999,1.49,2.73,0.65999997
2.6299999,1.4,3.27,2.1399999,2.8,1.06
2.82,2.0,3.3,2.6799998,3.04,1.55
2.7,2.47,3.1599998,3.25,3.09,2.35
2.74,3.6799998,3.32,4.8399997,2.98,3.34
2.7,4.0699997,3.1999998,5.08,2.81,3.9399998
2.71,4.79,3.22,5.67,2.6399999,4.69
2.37,4.8399997,3.06,5.74,2.24,4.75
1.8199999,4.87,2.58,5.69,2.07,4.95
1.3299999,4.41,2.1499999,5.17,1.5999999,4.2
1.0,4.0499997,1.77,4.7999997,1.22,3.81
0.84999996,3.53,1.49,4.2999997,1.03,3.26
0.089999996,1.51,0.42999998,2.22,0.14999999,1.37
0.13,0.59,0.32999998,1.1999999,0.19,0.56
0.26999998,0.32999998,0.51,0.82,0.32999998,0.29
0.32999998,0.17999999,0.61,0.62,0.41,0.11
0.34,0.06,0.59999996,0.53999996,0.42999998,-0.01
0.35,-0.049999997,0.59,0.44,0.45,-0.11
0.34,-0.14999999,0.58,0.32,0.47,-0.19999999
0.35999998,-0.16,0.59999996,0.29,0.48999998,-0.22999999
0.37,-0.19,0.63,0.26999998,0.5,-0.24
0.38,-0.19999999,0.66999996,0.25,0.45,-0.24
0.35,-0.24,0.66999996,0.19999999,0.39999998,-0.26999998
0.34,-0.22,0.68,0.22999999,0.37,-0.24
0.76,-0.61,1.11,-0.48999998,0.85999995,-0.63
0.84,-0.32999998,1.28,-0.32,1.06,-0.38
0.82,0.35,1.4399999,0.42,1.0799999,0.31
0.28,1.23,0.88,1.4399999,0.63,1.18
-0.03,2.23,0.55,2.53,0.32,2.1399999
-0.04,2.99,0.53999996,3.3899999,0.22,2.8899999
-0.06,3.32,0.47,3.77,0.089999996,3.24
-0.12,3.55,0.35,4.06,-0.049999997,3.4099998
-0.14999999,3.72,0.35,4.29,-0.099999994,3.6
-0.11,3.87,0.42999998,4.46,-0.06,3.74
-0.03,3.86,0.59,4.42,-0.03,3.6899998
0.02,3.47,0.65,4.14,0.02,3.35
-1.26,1.62,-1.3299999,2.3899999,-1.0799999,1.5699999
-0.65,0.75,-0.82,1.4499999,-0.59999996,0.68
-0.38,0.31,-0.57,0.90999997,-0.35,0.28
-0.19999999,-0.03,-0.38,0.47,-0.17,-0.03
-0.06,-0.13,-0.22999999,0.31,-0.03,-0.14999999
0.06,-0.17,-0.11,0.22,0.12,-0.19
0.17,-0.17999999,0.03,0.13,0.24,-0.16
0.26,-0.13,0.17,0.12,0.69,-0.089999996
0.26,-0.13,0.19,0.089999996,0.74,-0.03
0.22,-0.14999999,0.19,0.07,0.65,-0.049999997
0.19999999,-0.17999999,0.19,0.07,0.57,-0.11
0.24,-0.17999999,0.29,0.13,0.59999996,-0.099999994
0.66999996,-0.65999997,0.68,-0.5,0.81,-0.59999996
0.68,-0.29999998,0.72999996,-0.24,0.85999995,-0.19999999
0.42999998,0.95,0.48,1.24,0.53999996,0.96
0.45999998,1.77,0.45999998,2.2,0.53,1.74
0.42999998,2.32,0.42,2.9299998,0.56,2.26
0.17999999,2.8799999,0.19,3.57,0.35,2.74
-0.16,3.28,-0.11,3.9499998,0.089999996,3.09
-0.29999998,3.6999998,-0.24,4.2599998,-0.07,3.52
-0.39999998,3.83,-0.32999998,4.29,-0.14,3.6799998
-0.45999998,3.83,-0.42999998,4.25,-0.32,3.75
-0.5,3.6599998,-0.52,4.21,-0.41,3.55
-0.66999996,3.25,-0.69,3.9099998,-0.69,3.1899998
-0.95,1.37,-1.29,2.0,-0.97999996,1.3299999
-0.63,0.45999998,-1.0799999,0.93,-0.71,0.44
-0.57,0.21,-1.0799999,0.51,-0.63,0.17999999
-0.57,0.04,-1.14,0.22999999,-0.63,0.01
-0.47,-0.11,-1.0699999,0.0,-0.53999996,-0.13
-0.31,-0.22,-0.88,-0.19,-0.38,-0.22999999
-0.13,-0.22,-0.66999996,-0.25,-0.22,-0.22999999
-0.01,-0.22,-0.52,-0.29,-0.11,-0.24
0.08,-0.22,-0.37,-0.32,0.0,-0.24
0.07,-0.26999998,-0.32999998,-0.39,0.03,-0.29
0.04,-0.32,-0.35,-0.45,0.03,-0.34
0.08,-0.34,-0.28,-0.48999998,0.07,-0.35
0.099999994,-1.1,-0.38,-1.4599999,0.089999996,-1.18
-0.19,-1.05,-0.63,-1.63,-0.17,-1.15
-0.84,-1.01,-1.25,-1.79,-0.78999996,-1.0699999
-1.78,-0.19,-2.29,-0.83,-1.5999999,-0.29
-2.24,0.14999999,-2.79,-0.17999999,-2.08,0.13
-2.28,0.39999998,-2.87,0.31,-2.05,0.39
-2.52,0.71,-3.21,0.84,-2.25,0.76
-2.86,1.68,-3.6699998,1.8299999,-2.7,1.6999999
-3.31,2.1399999,-4.19,2.4199998,-3.23,2.03
-3.6499999,2.33,-4.5899997,2.5,-3.6299999,2.4199998
-3.9399998,2.6,-4.9,2.6699998,-3.8999999,2.54
-3.9099998,2.23,-5.06,2.44,-3.75,2.02
-2.82,1.02,-4.17,1.3,-2.78,0.95
-1.8399999,0.34,-3.08,0.51,-1.66,0.25
-1.51,0.04,-2.6699998,0.01,-1.3399999,-0.02
-1.26,-0.21,-2.32,-0.42,-1.31,-0.29999998
-0.76,-0.28,-1.66,-0.59,-0.88,-0.39999998
-0.25,-0.29999998,-1.0,-0.62,-0.35999998,-0.35999998
0.06,-0.31,-0.48,-0.55,-0.04,-0.32999998
0.25,-0.32,-0.16,-0.47,0.14,-0.31
0.32999998,-0.37,0.14,-0.5,0.22,-0.32
0.32999998,-0.35,0.34,-0.47,0.22999999,-0.32
0.31,-0.32999998,0.41,-0.41,0.22,-0.29999998
0.29,-0.35999998,0.42999998,-0.42,0.24,-0.32
0.93,-1.04,1.2099999,-1.03,0.88,-0.95
0.63,-0.93,0.84999996,-1.11,0.75,-0.78999996
0.14,-0.83,0.19,-1.13,0.32,-0.57
-0.089999996,-0.59,-0.089999996,-0.90999997,0.03,-0.29999998
-0.42999998,0.12,-0.53,0.08,-0.32999998,0.34
-1.13,0.78999996,-1.36,1.03,-0.94,0.9
-1.89,1.17,-2.29,1.5899999,-1.67,1.12
-2.44,1.48,-3.03,1.8499999,-2.28,1.4499999
-2.77,1.76,-3.4399998,1.9799999,-2.7,1.76
-3.27,1.79,-3.98,1.89,-3.26,1.7099999
-3.6699998,1.65,-4.54,1.66,-3.6699998,1.43
-3.59,1.3199999,-4.83,1.3399999,-3.61,1.09
-2.19,0.58,-3.46,0.66999996,-2.28,0.47
-1.92,0.53999996,-3.22,0.62,-1.9599999,0.48
-1.99,0.25,-3.4099998,0.099999994,-2.06,0.17999999
-1.4699999,-0.089999996,-2.72,-0.44,-1.65,-0.19
-0.81,-0.26999998,-1.8299999,-0.68,-1.05,-0.38
-0.29,-0.22999999,-1.0799999,-0.59999996,-0.5,-0.29999998
-0.12,-0.29,-0.81,-0.59,-0.31,-0.29
-0.03,-0.38,-0.58,-0.65999997,-0.17,-0.39
0.0,-0.39,-0.45999998,-0.65,-0.11,-0.42999998
0.16,-0.35999998,-0.11,-0.57,0.099999994,-0.41
0.19999999,-0.32999998,0.04,-0.44,0.13,-0.34
-0.03,-0.25,-0.34,-0.28,-0.14,-0.24
-0.66999996,-1.01,-1.4,-0.96,-0.97999996,-1.03
-0.69,-0.91999996,-1.37,-1.18,-0.83,-0.97999996
-0.77,-0.81,-1.3,-1.23,-0.78999996,-0.65999997
-1.04,-0.55,-1.56,-0.96999997,-0.98999995,-0.32
-1.64,-0.29,-2.26,-0.52,-1.75,-0.16
-2.35,-0.45999998,-3.09,-0.35,-2.58,-0.42
-2.72,-0.39999998,-3.51,-0.42,-2.85,-0.31
-3.0,-0.42999998,-3.9199998,-0.45999998,-3.11,-0.17999999
-3.12,0.02,-4.31,0.08,-3.25,0.049999997
-4.5699997,0.47,-6.1299996,0.13,-4.68,0.11
-4.68,0.049999997,-6.2799997,-0.78,-4.62,-0.25
-3.99,-0.17,-5.5299997,-0.96999997,-4.11,-0.26
-3.6499999,-0.22999999,-5.47,-0.90999997,-3.85,-0.22999999
-3.54,-0.35,-5.46,-0.95,-3.97,-0.45
-3.4499998,-0.55,-5.4,-1.17,-3.8799999,-0.69
-3.08,-0.59999996,-4.97,-1.2099999,-3.47,-0.71999997
-2.46,-0.53999996,-4.21,-1.11,-2.9099998,-0.65999997
-1.87,-0.45999998,-3.46,-0.97999996,-2.37,-0.59
-1.3199999,-0.38,-2.72,-0.84,-1.87,-0.53999996
-0.97999996,-0.32999998,-2.23,-0.71999997,-1.52,-0.5
-0.61,-0.22999999,-1.6999999,-0.55,-1.16,-0.37
-0.32999998,-0.17,-1.29,-0.45999998,-0.78,-0.28
-0.26999998,-0.16,-1.11,-0.42999998,-0.53999996,-0.24
-0.26999998,-0.21,-1.01,-0.45999998,-0.44,-0.26999998
-1.1899999,-0.71,-2.28,-0.77,-1.4599999,-0.83
-1.17,-1.13,-2.1699998,-1.36,-1.5,-1.18
-1.0799999,-1.4599999,-1.9499999,-1.61,-1.37,-1.38
-0.97999996,-2.21,-1.74,-2.1599998,-1.27,-1.76
-1.3,-2.44,-2.03,-2.4099998,-1.4599999,-1.91
-1.89,-1.89,-2.76,-1.7099999,-2.03,-1.3
-2.47,-1.4699999,-3.49,-1.1999999,-2.77,-0.90999997
-3.1799998,-0.98999995,-4.37,-0.81,-3.59,-0.58
-3.6399999,-0.62,-4.98,-0.58,-4.0699997,-0.26
-3.9499998,-0.53,-5.4,-0.45,-4.42,-0.35999998
-4.63,-0.38,-6.23,-0.75,-4.7,-0.38
-4.47,-0.22999999,-6.23,-0.9,-4.5,-0.22999999
-4.17,-0.04,-6.25,-0.59999996,-4.31,-0.13
-3.6399999,-0.17999999,-5.71,-0.78,-3.85,-0.24
-3.24,-0.35999998,-5.15,-0.96,-3.6699998,-0.51
-2.85,-0.57,-4.61,-1.13,-3.33,-0.71
-2.36,-0.59999996,-3.9299998,-1.0699999,-2.86,-0.75
-1.63,-0.57,-2.99,-0.95,-2.18,-0.71999997
-0.96999997,-0.38,-2.12,-0.68,-1.56,-0.58
-0.69,-0.19999999,-1.6999999,-0.39,-1.22,-0.42
-0.45999998,-0.13,-1.38,-0.26,-0.91999996,-0.32
-0.32,-0.12,-1.14,-0.22999999,-0.69,-0.28
-0.24,-0.16,-0.96999997,-0.25,-0.51,-0.29999998
-0.16,-0.12,-0.76,-0.14999999,-0.32,-0.21
-0.53,-0.22999999,-1.3299999,0.03,-0.78999996,-0.19
-0.61,-0.7,-1.39,-0.51,-0.85999995,-0.57
-0.71,-1.66,-1.4499999,-1.5999999,-0.9,-1.31
-0.35,-2.71,-1.03,-2.6399999,-0.58,-2.08
-0.44,-2.81,-1.17,-2.69,-0.58,-2.3
-0.41,-2.47,-1.25,-2.28,-0.74,-1.99
-0.22,-2.12,-1.09,-1.8,-0.72999996,-1.5999999
-0.52,-1.6899999,-1.4599999,-1.35,-1.09,-1.14
-0.61,-0.91999996,-1.7099999,-0.59999996,-1.4499999,-0.58
-1.7199999,-0.35999998,-2.8999999,-0.17,-2.3,-0.37
-3.1799998,-0.63,-4.54,-0.95,-3.12,-0.57
-3.08,-1.25,-4.39,-1.65,-3.09,-1.02
-2.09,-1.39,-3.33,-1.91,-2.26,-1.04
-2.19,-1.02,-3.48,-1.28,-2.37,-0.98999995
-1.25,-0.59,-2.3899999,-0.91999996,-1.53,-0.61
-1.06,-0.44,-2.07,-0.63,-1.5,-0.53999996
-0.9,-0.62,-1.89,-0.82,-1.3299999,-0.77
-0.45,-0.76,-1.26,-0.96,-0.81,-0.84999996
-0.13,-0.66999996,-0.68,-0.71999997,-0.38,-0.68
0.01,-0.53999996,-0.41,-0.51,-0.11,-0.45999998
0.03,-0.26,-0.35,-0.02,-0.06,-0.22999999
0.02,-0.37,-0.34,-0.19999999,-0.06,-0.28
0.04,-0.48999998,-0.24,-0.32999998,-0.03,-0.38
-0.02,-0.45999998,-0.35,-0.17999999,-0.099999994,-0.38
0.48999998,-0.56,0.96,-0.13,0.76,-0.35
0.16,-0.62,0.69,-0.29,0.22999999,-0.59
0.37,-0.07,0.79999995,0.19999999,0.19,0.01
0.26,0.37,0.55,0.71999997,0.31,0.65
0.11,0.76,0.39999998,1.18,-0.04,1.0699999
-0.47,1.3399999,-0.41,1.73,-0.62,1.4599999
-1.55,2.33,-1.8,2.86,-1.61,2.1299999
-2.49,2.36,-2.98,3.09,-2.44,2.1399999
-2.02,2.19,-2.29,2.82,-2.4299998,1.74
-1.39,1.77,-1.5799999,1.9599999,-1.4499999,1.5699999
-1.24,2.12,-1.56,2.22,-0.98999995,2.1599998
-0.97999996,1.77,-1.35,1.77,-0.84999996,1.99
-1.38,0.02,-1.64,-0.17,-1.41,-0.17999999
-0.62,0.5,-0.90999997,0.35,-0.59999996,0.28
-0.04,0.25,-0.16,0.01,-0.14999999,0.17
-0.03,0.25,-0.07,-0.06,-0.07,0.19999999
0.21,0.14999999,0.22999999,-0.02,0.25,0.19999999
0.14,0.19999999,0.14999999,0.17,0.35,0.35
0.32999998,0.07,0.5,0.11,0.71999997,0.25
0.47,-0.11,0.66999996,0.03,0.95,0.13
0.52,-0.089999996,0.84,0.099999994,0.89,0.089999996
0.7,0.04,1.12,0.34,1.1,0.38
1.0,0.21,1.55,0.71,1.2099999,0.45999998
1.22,0.26999998,1.8499999,0.9,1.7099999,0.59
1.42,0.37,2.04,0.88,1.6899999,0.65999997
1.9599999,0.79999995,2.6399999,1.1,2.23,1.16
2.35,1.3399999,2.98,1.4499999,2.48,1.5899999
2.8899999,2.25,3.61,2.46,2.8,2.31
3.21,2.57,4.04,2.9099998,3.05,2.6
3.58,2.96,4.56,3.24,3.52,2.99
3.3899999,3.1499999,4.52,3.3899999,3.52,3.1299999
3.25,3.4199998,4.5299997,3.6699998,3.75,3.28
3.54,3.1399999,4.77,3.73,3.9199998,3.06
3.97,3.4499998,5.22,4.12,4.17,3.4299998
4.15,3.9499998,5.3199997,4.5099998,4.16,3.8
4.19,3.4499998,5.41,4.04,4.18,3.37
2.8899999,2.72,3.8799999,3.36,2.9299998,2.59
2.62,2.46,3.58,3.29,2.73,2.45
2.3999999,1.37,3.1799998,2.02,2.4299998,1.4399999
2.5,1.16,3.09,1.93,2.58,1.13
3.07,1.5,3.6899998,2.36,3.22,1.3299999
3.4099998,1.3399999,4.24,2.04,3.58,1.11
3.55,0.78,4.52,1.4599999,3.6699998,0.58
3.77,0.21,4.8599997,0.90999997,3.86,-0.089999996
3.79,-0.26,5.02,0.38,3.84,-0.63
3.72,-0.42,5.1,0.12,3.6599998,-0.84
3.49,-0.78,5.04,-0.35,3.4499998,-1.18
3.12,-1.14,4.85,-0.97999996,3.08,-1.4499999
-0.099999994,-1.03,0.69,-0.89,-0.14,-1.05
0.17,-0.48999998,0.96999997,-0.62,0.35999998,-0.52
1.35,0.71999997,2.12,0.65999997,1.53,0.71
1.0799999,1.13,1.79,1.17,1.2099999,1.15
0.099999994,1.5,0.66999996,1.65,0.22999999,1.48
-0.59,1.99,-0.17,2.2,-0.32,1.8399999
-0.71999997,2.01,-0.37,2.25,-0.32999998,1.79
-0.96999997,1.87,-0.77,2.05,-0.55,1.88
-1.66,2.45,-1.65,2.77,-1.4,2.56
-2.45,3.08,-2.5,3.54,-2.12,2.98
-2.6699998,2.84,-3.0,3.4099998,-2.36,2.7
-2.9299998,2.62,-3.4199998,3.06,-2.6,2.3999999
-1.4599999,1.1,-1.9399999,1.22,-1.22,0.91999996
-0.47,0.12,-0.89,0.22,-0.5,0.06
-0.31,-0.12,-0.69,-0.14,-0.32999998,-0.19999999
-0.19,-0.04,-0.59999996,-0.25,-0.37,-0.17999999
-0.22,0.08,-0.79999995,-0.31,-0.84999996,-0.19
0.01,0.04,-0.71999997,-0.48999998,-1.09,-0.45999998
0.26999998,-0.06,-0.68,-0.66999996,-0.71999997,-0.61
-0.35999998,-0.38,-1.49,-1.02,-1.23,-0.76
-0.84999996,-0.64,-2.12,-1.3,-1.43,-0.72999996
-1.22,-0.91999996,-2.56,-1.55,-1.7099999,-0.87
-0.95,-0.63,-2.1399999,-1.1999999,-1.54,-0.59
-0.63,-0.35,-1.7199999,-0.84999996,-1.36,-0.35
0.59999996,-1.4,-0.39999998,-1.99,-0.089999996,-1.5699999
1.2099999,-1.4699999,0.61,-2.02,0.58,-1.55
1.05,-1.24,0.63,-1.76,0.28,-1.36
0.21,-0.91999996,-0.25,-1.5,-0.52,-1.11
-1.03,-0.47,-1.64,-1.13,-1.36,-0.53999996
-1.92,0.11,-2.77,-0.53999996,-2.19,-0.01
-2.53,0.29,-3.6899998,-0.45,-2.6399999,0.07
-2.8799999,0.19999999,-4.21,-0.71,-2.98,0.07
-3.36,0.099999994,-4.7,-0.7,-3.73,-0.17
-4.0,-0.16,-5.41,-1.0,-4.21,-0.48999998
-3.9499998,-0.28,-5.16,-1.03,-4.14,-0.48
-3.8799999,0.25,-5.23,-0.45,-4.04,0.07
-2.33,-0.099999994,-3.62,-0.59,-2.58,-0.16
-1.5799999,0.06,-2.82,-0.29,-2.18,-0.049999997
-1.9799999,-0.089999996,-3.3999999,-0.48999998,-2.5,-0.26
-1.9399999,-0.56,-3.28,-1.0699999,-2.36,-0.71
-1.56,-0.48,-2.84,-0.96999997,-2.1399999,-0.59
-1.28,-0.26,-2.49,-0.69,-2.0,-0.38
-1.3299999,-0.35,-2.48,-0.93,-1.9799999,-0.5
-0.94,-0.52,-1.89,-1.17,-1.53,-0.68
-0.81,-0.52,-1.67,-1.0699999,-1.3199999,-0.59
-0.63,-0.16,-1.4,-0.57,-1.12,-0.25
-0.52,0.08,-1.23,-0.22,-0.84999996,-0.01
-0.48,0.13,-1.13,-0.089999996,-0.72999996,0.089999996
-1.3399999,0.04,-2.26,-0.42,-1.51,0.049999997
-1.4399999,-0.26999998,-2.3,-0.82,-1.64,-0.29
-1.67,-0.22999999,-2.48,-0.74,-1.81,-0.25
-1.93,-0.31,-2.8,-0.91999996,-1.93,-0.28
-2.24,0.089999996,-3.27,-0.44,-2.24,0.14999999
-2.6599998,0.35999998,-3.8999999,-0.17,-2.6399999,0.35999998
-3.28,0.48,-4.73,-0.02,-3.4099998,0.28
-3.6599998,0.21,-5.2599998,-0.51,-3.6499999,0.14
-3.83,0.29999998,-5.29,-0.26,-3.72,0.19
-4.52,0.16,-6.14,-0.42999998,-4.25,0.21
-4.44,0.35999998,-6.02,-0.25,-4.19,0.47
-4.15,0.11,-5.98,-0.53999996,-4.19,0.24
-2.23,-0.56,-3.56,-1.1899999,-2.26,-0.35
-1.43,-0.87,-2.75,-1.5999999,-1.89,-0.65999997
-0.98999995,-0.90999997,-2.02,-1.74,-1.54,-0.91999996
-0.81,-0.5,-1.7099999,-1.0699999,-1.41,-0.61
-0.78,-0.14999999,-1.65,-0.48999998,-1.4399999,-0.28
-0.90999997,0.04,-1.8299999,-0.19,-1.5,-0.099999994
-0.74,0.049999997,-1.63,-0.14,-1.41,-0.01
-0.47,-0.02,-1.3,-0.22999999,-1.22,-0.089999996
-0.55,-0.099999994,-1.4,-0.37,-1.16,-0.22999999
-0.61,-0.24,-1.4699999,-0.57,-1.16,-0.38
-0.69,-0.45999998,-1.51,-0.87,-1.1899999,-0.57
-0.48999998,-0.56,-1.24,-1.02,-1.0,-0.75
-0.88,-0.71,-1.5999999,-0.71999997,-1.0,-0.71
-1.09,-0.59,-1.8399999,-0.69,-1.18,-0.59999996
-1.16,-0.58,-1.9399999,-0.75,-1.28,-0.41
-1.36,-0.5,-2.1499999,-0.74,-1.64,-0.31
-1.86,-0.72999996,-2.61,-0.87,-2.11,-0.65
-2.02,-0.69,-2.71,-0.90999997,-2.27,-0.53999996
-2.1499999,-0.59,-2.79,-0.87,-2.1699998,-0.45
-3.04,-0.22,-3.81,-0.42999998,-3.1999998,-0.34
-3.81,-0.68,-5.06,-1.0799999,-3.6799998,-0.57
-3.46,-0.24,-4.68,-0.98999995,-3.82,-0.37
-3.86,-0.19999999,-5.16,-0.81,-4.24,-0.37
-3.8799999,-0.14,-5.45,-0.78,-4.15,-0.22999999
-4.5,-0.13,-6.5099998,-1.1,-4.87,-0.25
-3.46,0.0,-5.23,-0.66999996,-4.04,-0.14999999
-2.74,0.06,-4.5099998,-0.5,-3.32,-0.08
-2.6,-0.089999996,-4.45,-0.55,-3.1899998,-0.21
-1.77,-0.28,-3.37,-0.74,-2.3999999,-0.26999998
-1.1999999,-0.17999999,-2.53,-0.53999996,-1.8,-0.17999999
-0.74,-0.049999997,-1.89,-0.29999998,-1.41,-0.06
-0.42,-0.049999997,-1.41,-0.28,-1.01,-0.04
-0.51,0.02,-1.39,-0.14999999,-1.05,0.0
-0.65999997,-0.07,-1.52,-0.29999998,-1.18,-0.14
-1.04,-0.17,-1.93,-0.51,-1.48,-0.26
-1.06,-0.21,-1.9399999,-0.65999997,-1.65,-0.34
-1.73,-0.19,-2.9399998,-0.78,-2.3,-0.17
-2.54,-0.45,-3.84,-1.02,-2.8999999,-0.35999998
